ID,Annotator_ID,Funniness (1-5),Is a Joke?,Joke keywords,Natural language explanation,Offensive/Inappropriate?,Understand the text?,text
het_1207,10,1,1,"['agreed', 'dog', 'scratch', 'claws']","A clause is an agreement, and sounds like claws, which dogs have.",0,1,"I agreed to watch my neighbor's dog , but only if it didn't scratch me . It's in the clause ."
het_1207,3,2,1,"[""neighbor's dog"", 'scratch', 'clause']","A clause can mean a contract. ""Claws"" is a homophone of ""clause"". Dogs have claws, and claws can be used to scratch people. It's ""in the clause"" or ""it's in the contract"" that the neighbor's dog gets watched as long as it doesn't scratch the person watching it. It's clever that ""clause"" was used to mean contract because it sounds like ""claws"", and claws can scratch. The joke is centered on the word ""clause"" and its homophone ""claws"".",0,1,"I agreed to watch my neighbor's dog , but only if it didn't scratch me . It's in the clause ."
het_1207,4,1,1,['dog'],"Clause, sounds like claws, is a type of contract",0,1,"I agreed to watch my neighbor's dog , but only if it didn't scratch me . It's in the clause ."
het_1207,0,3,1,"['dog', 'scratch', 'clause']",clause sounds like claws,0,1,"I agreed to watch my neighbor's dog , but only if it didn't scratch me . It's in the clause ."
het_1207,1,3,1,"['agreed', 'dog', 'scratch', 'clause']","This is a play on words. The word ""clause"" means a stipulation in a contract but sounds like ""claws"" or horned nails that dogs use to scratch.",0,1,"I agreed to watch my neighbor's dog , but only if it didn't scratch me . It's in the clause ."
het_222,10,1,1,"['kitchen implement', 'shred', 'garlic', 'parmesan', 'hate', 'grater of two evlis']","A grater is literally as the joke describes, and sounds like greater. Greater of two evils is a phrase describing a choice between two bad options.",0,1,"My wife uses a kitchen implement to shred garlic and parmesan cheese , which I hate . It really is the grater of two evils ."
het_222,3,2,1,"['shred', 'grater of two evils']","A grater is a tool used to shave a block of cheese (or any other food) into sprinkles. Grater is a homophone of greater. Greater means better. ""Greater of two evils"" means the best choice out of two things that are not great options. The joke is playing on the phrase ""greater of two evils"" except ""greater"" is replaced with ""grater"" because the joke is referencing shredding garlic and cheese. ",0,1,"My wife uses a kitchen implement to shred garlic and parmesan cheese , which I hate . It really is the grater of two evils ."
het_222,4,1,1,"['wife', 'grater']","The utensil is called a grater, here replacing the word ""greater""",0,1,"My wife uses a kitchen implement to shred garlic and parmesan cheese , which I hate . It really is the grater of two evils ."
het_222,0,3,1,"['sherd', 'cheese', 'grater']",a grater sheds food into little pieces ,0,1,"My wife uses a kitchen implement to shred garlic and parmesan cheese , which I hate . It really is the grater of two evils ."
het_222,1,1,1,"['kitchen implement', 'hate', 'grater of two evils']","This is a play on words. The phrase ""greater of two evils"" is a play on the phrase ""lesser of two evils"" which is the principle that when there's two bad choices the least bad choice should be chosen. However, ""greater"" sounds like ""grater"" which is a device used to grate cheese into fine pieces.",0,1,"My wife uses a kitchen implement to shred garlic and parmesan cheese , which I hate . It really is the grater of two evils ."
hom_2023,10,1,1,"['picky', 'hair', 'barber', ""won't cut it""]",Won't cut it is a phrase meaning below a certain standard. A barber is a person who cuts and styles hair.,0,1,"I'm very picky about my hair , so a strange barber just won't cut it ."
hom_2023,3,2,1,"['hair', 'strange barber', 'cut']","""Won't cut it"" means ""won't be acceptable"". A barber is someone who cuts hair. The joke is centered around the word ""cut"" and how it can be used to mean ""won't be acceptable"" when referring to a strange barber. ",0,1,"I'm very picky about my hair , so a strange barber just won't cut it ."
hom_2023,4,1,1,['barber'],"""Won't cut it"" both means doesn't pass the speaker's standards and won't cut their hair",0,1,"I'm very picky about my hair , so a strange barber just won't cut it ."
hom_2023,0,2,1,"['hair', 'barber']",barbers cut hair ,0,1,"I'm very picky about my hair , so a strange barber just won't cut it ."
hom_2023,1,2,1,"['picky', 'hair', 'strange barber', ""won't cut it""]","This is a play on words. The phrase ""won't cut it"" means the barber doesn't measure up to the speaker's standards. However, here the speaker saying a strange barber ""won't cut it"" means that the speaker won't allow the barber to cut their hair.",0,1,"I'm very picky about my hair , so a strange barber just won't cut it ."
hom_481,10,1,1,"['buy', 'tea', 'price', 'steep']","When brewing tea, it is submerged in hot water for a few minutes, or steeps. Steep also means a sharp incline, in this case a price that went up that it was expensive.",0,1,"I was going to buy some loose tea , but the price was too steep ."
hom_481,3,1,1,"['loose tea', 'price', 'too steep']","When tea is getting made, the tea leaves need to be steeped in hot water, which means they need to sit in hot water. ""Too steep"" can mean too high. The joke is referring to the price of tea being too steep, or too high. The joke is playing on the word ""steep"" which is a word used to describe how tea is made, and also refers to how expensive the tea is.",0,1,"I was going to buy some loose tea , but the price was too steep ."
hom_481,4,1,1,['tea'],"Steep here means pricey, although steep is what you do to your tea",0,1,"I was going to buy some loose tea , but the price was too steep ."
hom_481,0,3,1,"['tea', 'steep', 'price']",with tea you have to let them steep awhile in hot water ,0,1,"I was going to buy some loose tea , but the price was too steep ."
hom_481,1,3,1,"['loose tea', 'price', 'too steep']","This is a play on words. The word ""steep"" refers to a price being too expensive but ""steep"" also means to soak tea leaves in liquid to extract flavors.",0,1,"I was going to buy some loose tea , but the price was too steep ."
het_1104,10,1,1,"['lord of the rings', 'hobbit']","Hobbits are some of the characters in The Lord of the Rings. Hobbit sounds like habit, a recurrant pattern of behavior.",0,1,I keep reading'The Lord of the Rings'over and over . I guess it's just force of hobbit .
het_1104,3,1,1,"['Lord of the Rings', 'force of hobbit']","""Force of habit"" means something that has the tendency for something to be done frequently. Lord of the Rings is a series of fantasy novels written by J.R.R. Tolkien. ""The Hobbit"" is a fantasy novel that proceeded the Lord of the Rings series which was also written by J.R.R. Tolkien. The joke is centered around the word ""hobbit"" since it sounds like ""habit"" and its use in the common phrase ""force of habit"", turned into ""force of hobbit"". ",0,1,I keep reading'The Lord of the Rings'over and over . I guess it's just force of hobbit .
het_1104,4,1,1,"['The Lord of the Rings', 'hobbit']",The hobbit (sounds like habit) is a familiar book written by the same author of The Lord of the Rings,0,1,I keep reading'The Lord of the Rings'over and over . I guess it's just force of hobbit .
het_1104,0,3,1,"['the lord of the rings', 'hobbit']",hobbit sounds like habbit,0,1,I keep reading'The Lord of the Rings'over and over . I guess it's just force of hobbit .
het_1104,1,3,1,"[""Lord of the Rings'"", 'over and over', 'force of hobbit']","This is a play on words. The phrase ""force of habit"" means the tendency for something done frequently to become automatic but ""habit"" sounds like ""hobbit"" which is a fictional type of people in the Lord of the Rings books.",0,1,I keep reading'The Lord of the Rings'over and over . I guess it's just force of hobbit .
hom_1652,10,1,1,"['erasable pen', 'good idea on paper']",A good idea on paper is a colloquialism for an idea that is plausible in theory but might not be in reality. A pen writes on paper.,0,1,Erasable pens were a good idea on paper .
hom_1652,3,1,1,"['erasable pens', 'idea on paper']","A ""good idea on paper"" means that the idea sounded good, but when tested in real life, it was not as good as once thought. Pens are writing tools that excrete ink and are used on paper. The joke is centered on the phrase ""on paper"". ",0,1,Erasable pens were a good idea on paper .
hom_1652,4,1,1,['erasable pens'],The joke means that the erabable ink was erased off the paper,0,1,Erasable pens were a good idea on paper .
hom_1652,0,3,1,"['erasable', 'pens', 'paper']",pens are usually permament unless its the eraseable ones ,0,1,Erasable pens were a good idea on paper .
hom_1652,1,2,1,"['Erasable pens', 'good idea on paper']","This is a play on words. A ""good idea on paper"" means something seems like a good idea but may not actually be a good idea in reality. However, here a good idea ""on paper"" refers to how pens are meant to write on paper.",0,1,Erasable pens were a good idea on paper .
hom_403,10,1,1,"['Sylvester Stallone', 'rocky start']",Sylvester Stallone is an actor/director best known for the Rocky film series. A rocky start is a way to say that something didn't begin well.,0,1,I hear the Sylvester Stallone Film Festival got off to a rocky start .
hom_403,3,1,1,"['Sylvester Stallone', 'Film Festival', 'rocky start']","Rocky is a film series starring the actor Sylvester Stallone. A ""rocky start"" means problematic start. The joke is centered on the word ""rocky"" because it references the film series Sylvester Stallone was in, and it means problematic.",0,1,I hear the Sylvester Stallone Film Festival got off to a rocky start .
hom_403,4,1,1,"['Sylvester Stallone', 'rocky']",Sylvester Stallone's most popular film is Rocky. A rocky start means it didn't go smoothly,0,1,I hear the Sylvester Stallone Film Festival got off to a rocky start .
hom_403,0,3,1,"['Sylvester Stallone', 'rocky']",Sylvester Stallone starred in the movie rocky ,0,1,I hear the Sylvester Stallone Film Festival got off to a rocky start .
hom_403,1,2,1,"['Sylvester Stallone Film Festival', 'rocky start']","This is a play on words. A ""rocky"" start means something that didn't begin well but ""Rocky"" is also a famous film starring Sylvester Stallone.",0,1,I hear the Sylvester Stallone Film Festival got off to a rocky start .
